title,user,timestamp,revid
2010 eruptions of Eyjafjallajökull,68.161.70.30,1271744344,357153790
2010 eruptions of Eyjafjallajökull,68.161.70.30,1271744622,357154190
2010 eruptions of Eyjafjallajökull,68.161.70.30,1271745128,357154954
2010 eruptions of Eyjafjallajökull,68.161.70.30,1271745294,357155183
2010 eruptions of Eyjafjallajökull,Cablehorn,1271745531,357155554
2010 eruptions of Eyjafjallajökull,64.161.57.58,1271745611,357155671
2010 eruptions of Eyjafjallajökull,Cablehorn,1271745652,357155731
2010 eruptions of Eyjafjallajökull,Cablehorn,1271745783,357155925
2010 eruptions of Eyjafjallajökull,Xqbot,1271746132,357156398
2010 eruptions of Eyjafjallajökull,Cablehorn,1271746202,357156490
2010 eruptions of Eyjafjallajökull,Cablehorn,1271746284,357156636
2010 eruptions of Eyjafjallajökull,Cablehorn,1271746357,357156749
2010 eruptions of Eyjafjallajökull,Cablehorn,1271746407,357156838
2010 eruptions of Eyjafjallajökull,Cablehorn,1271746890,357157597
2010 eruptions of Eyjafjallajökull,Navneet panchariya,1271748172,357159644
2010 eruptions of Eyjafjallajökull,84.12.240.66,1271749459,357161527
2010 eruptions of Eyjafjallajökull,84.12.240.66,1271749494,357161573
2010 eruptions of Eyjafjallajökull,TXiKiBoT,1271749832,357162045
2010 eruptions of Eyjafjallajökull,Nasser z,1271750789,357163380
2010 eruptions of Eyjafjallajökull,Thumperward,1271751810,357164826
2010 eruptions of Eyjafjallajökull,Nasser z,1271753592,357167484
2010 eruptions of Eyjafjallajökull,70.181.126.200,1271753892,357167964
2010 eruptions of Eyjafjallajökull,58.172.9.93,1271754202,357168467
2010 eruptions of Eyjafjallajökull,ClueBot,1271754208,357168476
2010 eruptions of Eyjafjallajökull,212.85.1.183,1271754350,357168706
2010 eruptions of Eyjafjallajökull,24.80.168.130,1271754593,357169016
2010 eruptions of Eyjafjallajökull,Snowmanradio,1271757527,357173755
2010 eruptions of Eyjafjallajökull,Thumperward,1271759118,357176641
2010 eruptions of Eyjafjallajökull,Thumperward,1271759422,357177265
2010 eruptions of Eyjafjallajökull,TXiKiBoT,1271760845,357180000
2010 eruptions of Eyjafjallajökull,Luca Bergamasco,1271762383,357182782
2010 eruptions of Eyjafjallajökull,87.41.4.2,1271763621,357185081
2010 eruptions of Eyjafjallajökull,213.168.31.131,1271764398,357186687
2010 eruptions of Eyjafjallajökull,Meco,1271765131,357188023
2010 eruptions of Eyjafjallajökull,Meco,1271765372,357188519
2010 eruptions of Eyjafjallajökull,213.122.227.159,1271766315,357190341
2010 eruptions of Eyjafjallajökull,Andrew Reynolds,1271766924,357191745
2010 eruptions of Eyjafjallajökull,77.126.94.20,1271769996,357198857
2010 eruptions of Eyjafjallajökull,86.47.56.178,1271770011,357198889
2010 eruptions of Eyjafjallajökull,86.47.56.178,1271770057,357198996
2010 eruptions of Eyjafjallajökull,Alex n,1271772763,357205701
2010 eruptions of Eyjafjallajökull,Alex n,1271772803,357205799
2010 eruptions of Eyjafjallajökull,ChrisUK,1271773143,357206620
2010 eruptions of Eyjafjallajökull,Nasser z,1271773167,357206680
2010 eruptions of Eyjafjallajökull,86.128.23.39,1271773365,357207222
2010 eruptions of Eyjafjallajökull,86.128.23.39,1271773440,357207446
2010 eruptions of Eyjafjallajökull,Henna,1271774170,357209460
2010 eruptions of Eyjafjallajökull,Thumperward,1271774597,357210620
2010 eruptions of Eyjafjallajökull,66.206.238.109,1271775170,357212352
2010 eruptions of Eyjafjallajökull,66.206.238.109,1271775222,357212496
2010 eruptions of Eyjafjallajökull,66.206.238.109,1271775263,357212611
2010 eruptions of Eyjafjallajökull,94.195.60.149,1271777876,357219773
2010 eruptions of Eyjafjallajökull,The Thing That Should Not Be,1271777889,357219802
2010 eruptions of Eyjafjallajökull,93.136.219.55,1271778032,357220236
2010 eruptions of Eyjafjallajökull,128.252.20.193,1271778361,357221169
2010 eruptions of Eyjafjallajökull,Libcub,1271778819,357222453
2010 eruptions of Eyjafjallajökull,Cogiati,1271778994,357222927
2010 eruptions of Eyjafjallajökull,Libcub,1271779038,357223053
2010 eruptions of Eyjafjallajökull,Pol098,1271779304,357223789
2010 eruptions of Eyjafjallajökull,Pol098,1271779376,357223979
2010 eruptions of Eyjafjallajökull,Pol098,1271779612,357224555
2010 eruptions of Eyjafjallajökull,Pol098,1271779691,357224790
2010 eruptions of Eyjafjallajökull,Pol098,1271779878,357225312
2010 eruptions of Eyjafjallajökull,Chocolateboy,1271780193,357226133
2010 eruptions of Eyjafjallajökull,Pol098,1271780500,357226994
2010 eruptions of Eyjafjallajökull,Shizhao,1271784170,357237773
2010 eruptions of Eyjafjallajökull,64.208.230.145,1271784895,357239657
2010 eruptions of Eyjafjallajökull,Luckas-bot,1271785861,357242608
2010 eruptions of Eyjafjallajökull,Nasser z,1271788749,357252119
2010 eruptions of Eyjafjallajökull,Thumperward,1271789348,357254019
2010 eruptions of Eyjafjallajökull,207.112.29.175,1271789605,357254789
2010 eruptions of Eyjafjallajökull,207.112.29.175,1271789685,357255012
2010 eruptions of Eyjafjallajökull,78.146.195.42,1271789968,357255816
2010 eruptions of Eyjafjallajökull,78.146.195.42,1271789992,357255885
2010 eruptions of Eyjafjallajökull,John Maynard Friedman,1271790853,357258536
2010 eruptions of Eyjafjallajökull,94.192.176.229,1271791433,357260197
2010 eruptions of Eyjafjallajökull,Nasser z,1271792603,357263562
2010 eruptions of Eyjafjallajökull,Nasser z,1271795378,357272079
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271799459,357284695
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271800477,357288021
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271801361,357290670
2010 eruptions of Eyjafjallajökull,174.89.129.222,1271801690,357291620
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1271801853,357292083
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271801919,357292273
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271802136,357292898
2010 eruptions of Eyjafjallajökull,Pejjen,1271802317,357293347
2010 eruptions of Eyjafjallajökull,Laslovarga,1271807651,357307288
2010 eruptions of Eyjafjallajökull,Larasister,1271808576,357309689
2010 eruptions of Eyjafjallajökull,130.208.84.120,1271809550,357312666
2010 eruptions of Eyjafjallajökull,24.4.194.152,1271811168,357317154
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1271811251,357317351
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271814148,357324907
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271814524,357325932
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271815299,357327997
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271815758,357329188
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271820862,357341377
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271822352,357344500
2010 eruptions of Eyjafjallajökull,212.31.99.2,1271828023,357355067
2010 eruptions of Eyjafjallajökull,ClueBot,1271828029,357355082
2010 eruptions of Eyjafjallajökull,Nasser z,1271833472,357363227
2010 eruptions of Eyjafjallajökull,Nasser z,1271837450,357369459
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1271838413,357370788
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1271838607,357371095
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1271838706,357371265
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1271838800,357371432
2010 eruptions of Eyjafjallajökull,Jack Merridew,1271838875,357371549
2010 eruptions of Eyjafjallajökull,Jack Merridew,1271839031,357371784
2010 eruptions of Eyjafjallajökull,Ericoides,1271841346,357375330
2010 eruptions of Eyjafjallajökull,Ericoides,1271841447,357375499
2010 eruptions of Eyjafjallajökull,Originalwana,1271843710,357379073
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271846947,357384275
2010 eruptions of Eyjafjallajökull,69.208.3.180,1271848296,357386518
2010 eruptions of Eyjafjallajökull,LogaRhythm,1271849119,357387842
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271849974,357389309
2010 eruptions of Eyjafjallajökull,Nasser z,1271851982,357393074
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271857159,357403743
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271857296,357404074
2010 eruptions of Eyjafjallajökull,Ericoides,1271857552,357404698
2010 eruptions of Eyjafjallajökull,208.96.121.49,1271857901,357405530
2010 eruptions of Eyjafjallajökull,Nasser z,1271857945,357405634
2010 eruptions of Eyjafjallajökull,208.96.121.49,1271858033,357405830
2010 eruptions of Eyjafjallajökull,208.96.121.49,1271858182,357406223
2010 eruptions of Eyjafjallajökull,Nasser z,1271859103,357408560
2010 eruptions of Eyjafjallajökull,219.74.142.99,1271859721,357410288
2010 eruptions of Eyjafjallajökull,Boing! said Zebedee,1271859798,357410488
2010 eruptions of Eyjafjallajökull,217.206.81.234,1271860373,357412042
2010 eruptions of Eyjafjallajökull,Favonian,1271860388,357412080
2010 eruptions of Eyjafjallajökull,Ericoides,1271860624,357412652
2010 eruptions of Eyjafjallajökull,Nasser z,1271860630,357412671
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271860721,357412896
2010 eruptions of Eyjafjallajökull,Ericoides,1271860749,357412964
2010 eruptions of Eyjafjallajökull,Nasser z,1271860870,357413265
2010 eruptions of Eyjafjallajökull,Ericoides,1271860877,357413274
2010 eruptions of Eyjafjallajökull,Ericoides,1271861295,357414410
2010 eruptions of Eyjafjallajökull,66.192.84.194,1271861349,357414566
2010 eruptions of Eyjafjallajökull,Favonian,1271861364,357414614
2010 eruptions of Eyjafjallajökull,Jack Merridew,1271870857,357441000
2010 eruptions of Eyjafjallajökull,Jack Merridew,1271870998,357441407
2010 eruptions of Eyjafjallajökull,Jack Merridew,1271871087,357441689
2010 eruptions of Eyjafjallajökull,99.254.12.88,1271877113,357459665
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1271879336,357466564
2010 eruptions of Eyjafjallajökull,Ericoides,1271880414,357469840
2010 eruptions of Eyjafjallajökull,Ericoides,1271881186,357472206
2010 eruptions of Eyjafjallajökull,Ericoides,1271881238,357472359
2010 eruptions of Eyjafjallajökull,Pejjen,1271883280,357478778
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1271883535,357479551
2010 eruptions of Eyjafjallajökull,145.62.32.129,1271884510,357482471
2010 eruptions of Eyjafjallajökull,95.30.120.151,1271885038,357483931
2010 eruptions of Eyjafjallajökull,99.229.179.32,1271885147,357484232
2010 eruptions of Eyjafjallajökull,99.229.179.32,1271885282,357484614
2010 eruptions of Eyjafjallajökull,71.162.248.240,1271885321,357484718
2010 eruptions of Eyjafjallajökull,99.229.179.32,1271885373,357484859
2010 eruptions of Eyjafjallajökull,Cogiati,1271889344,357497213
2010 eruptions of Eyjafjallajökull,84.13.92.64,1271893463,357509961
2010 eruptions of Eyjafjallajökull,76.94.217.50,1271900931,357533604
2010 eruptions of Eyjafjallajökull,ClueBot,1271900938,357533625
2010 eruptions of Eyjafjallajökull,71.79.228.10,1271901151,357534139
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1271901303,357534461
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271910603,357555568
2010 eruptions of Eyjafjallajökull,Nasser z,1271917444,357570503
2010 eruptions of Eyjafjallajökull,Nasser z,1271917492,357570597
2010 eruptions of Eyjafjallajökull,91.77.104.69,1271926372,357586827
2010 eruptions of Eyjafjallajökull,Boaworm,1271936676,357604593
2010 eruptions of Eyjafjallajökull,Zorrobot,1271937478,357606062
2010 eruptions of Eyjafjallajökull,Boaworm,1271939078,357609242
2010 eruptions of Eyjafjallajökull,Pol098,1271940130,357611283
2010 eruptions of Eyjafjallajökull,Nasser z,1271942641,357616606
2010 eruptions of Eyjafjallajökull,Nasser z,1271942746,357616859
2010 eruptions of Eyjafjallajökull,Pol098,1271943794,357619502
2010 eruptions of Eyjafjallajökull,Pol098,1271944274,357620695
2010 eruptions of Eyjafjallajökull,Pol098,1271944305,357620768
2010 eruptions of Eyjafjallajökull,Nasser z,1271944332,357620831
2010 eruptions of Eyjafjallajökull,Nasser z,1271944440,357621106
2010 eruptions of Eyjafjallajökull,Nasser z,1271944519,357621301
2010 eruptions of Eyjafjallajökull,Nasser z,1271944670,357621673
2010 eruptions of Eyjafjallajökull,Nasser z,1271945245,357623035
2010 eruptions of Eyjafjallajökull,Nasser z,1271945289,357623119
2010 eruptions of Eyjafjallajökull,Nasser z,1271945341,357623221
2010 eruptions of Eyjafjallajökull,GVP Webmaster,1271948686,357632475
2010 eruptions of Eyjafjallajökull,208.255.156.99,1271949007,357633409
2010 eruptions of Eyjafjallajökull,216.100.88.161,1271955064,357650447
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271955188,357650782
2010 eruptions of Eyjafjallajökull,Gene Wood,1271955197,357650811
2010 eruptions of Eyjafjallajökull,Gene Wood,1271955219,357650870
2010 eruptions of Eyjafjallajökull,Julesd,1271956263,357653926
2010 eruptions of Eyjafjallajökull,Pol098,1271958745,357661156
2010 eruptions of Eyjafjallajökull,Pol098,1271958839,357661422
2010 eruptions of Eyjafjallajökull,Pol098,1271959691,357664120
2010 eruptions of Eyjafjallajökull,82.38.204.177,1271963688,357676508
2010 eruptions of Eyjafjallajökull,82.38.204.177,1271963795,357676821
2010 eruptions of Eyjafjallajökull,ClueBot,1271963803,357676836
2010 eruptions of Eyjafjallajökull,Xqbot,1271966014,357683670
2010 eruptions of Eyjafjallajökull,Davidleeroth,1271971036,357698892
2010 eruptions of Eyjafjallajökull,Xqbot,1271978116,357718174
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271986094,357738372
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271986389,357739071
2010 eruptions of Eyjafjallajökull,220.101.28.25,1271988042,357743083
2010 eruptions of Eyjafjallajökull,70.29.208.247,1272005294,357778411
2010 eruptions of Eyjafjallajökull,Pol098,1272017848,357798527
2010 eruptions of Eyjafjallajökull,Pol098,1272018507,357799615
2010 eruptions of Eyjafjallajökull,70.92.2.175,1272028795,357819678
2010 eruptions of Eyjafjallajökull,70.92.2.175,1272029177,357820480
2010 eruptions of Eyjafjallajökull,Jimmy Pitt,1272029298,357820753
2010 eruptions of Eyjafjallajökull,66.207.71.187,1272031856,357826844
2010 eruptions of Eyjafjallajökull,84user,1272034425,357833316
2010 eruptions of Eyjafjallajökull,Nasser z,1272034945,357834629
2010 eruptions of Eyjafjallajökull,Nasser z,1272035692,357836635
2010 eruptions of Eyjafjallajökull,Agarwal113,1272036967,357840012
2010 eruptions of Eyjafjallajökull,Cogiati,1272038776,357845098
2010 eruptions of Eyjafjallajökull,86.180.155.198,1272040511,357849856
2010 eruptions of Eyjafjallajökull,ClueBot,1272040525,357849886
2010 eruptions of Eyjafjallajökull,208.106.81.191,1272044431,357860791
2010 eruptions of Eyjafjallajökull,The High Fin Sperm Whale,1272046402,357866313
2010 eruptions of Eyjafjallajökull,Abisharan,1272051103,357880341
2010 eruptions of Eyjafjallajökull,Abisharan,1272051185,357880558
2010 eruptions of Eyjafjallajökull,Cogiati,1272056515,357897301
2010 eruptions of Eyjafjallajökull,Zeimusu,1272060824,357909065
2010 eruptions of Eyjafjallajökull,Wwoods,1272071717,357935528
2010 eruptions of Eyjafjallajökull,Wwoods,1272072363,357937310
2010 eruptions of Eyjafjallajökull,Nasser z,1272090556,357971015
2010 eruptions of Eyjafjallajökull,Nasser z,1272094113,357975972
2010 eruptions of Eyjafjallajökull,Nasser z,1272095658,357978152
2010 eruptions of Eyjafjallajökull,Nasser z,1272098111,357981769
2010 eruptions of Eyjafjallajökull,Thumperward,1272106057,357995036
2010 eruptions of Eyjafjallajökull,Nasser z,1272109817,358002596
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272115849,358012856
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272115961,358013047
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272116578,358014219
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272117893,358016919
2010 eruptions of Eyjafjallajökull,92.40.174.141,1272118076,358017290
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272118785,358018744
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272119173,358019623
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272119693,358020735
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272119952,358021320
2010 eruptions of Eyjafjallajökull,Ixfd64,1272120401,358022322
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272120966,358023501
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272121393,358024483
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272122629,358027321
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272122955,358028101
2010 eruptions of Eyjafjallajökull,Nasser z,1272123034,358028309
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272123433,358029373
2010 eruptions of Eyjafjallajökull,BullRangifer,1272124242,358031326
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272124432,358031745
2010 eruptions of Eyjafjallajökull,Poxnar,1272124613,358032196
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272124790,358032670
2010 eruptions of Eyjafjallajökull,213.107.2.218,1272125766,358035014
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272125855,358035247
2010 eruptions of Eyjafjallajökull,Tobby72,1272128719,358042445
2010 eruptions of Eyjafjallajökull,Boaworm,1272132563,358052277
2010 eruptions of Eyjafjallajökull,Nasser z,1272133492,358054633
2010 eruptions of Eyjafjallajökull,Fredkamphues,1272135524,358059958
2010 eruptions of Eyjafjallajökull,John Maynard Friedman,1272136155,358061667
2010 eruptions of Eyjafjallajökull,LilHelpa,1272138566,358068363
2010 eruptions of Eyjafjallajökull,Symane,1272149563,358097217
2010 eruptions of Eyjafjallajökull,Symane,1272149608,358097326
2010 eruptions of Eyjafjallajökull,Cogiati,1272151887,358102537
2010 eruptions of Eyjafjallajökull,Cogiati,1272152479,358103949
2010 eruptions of Eyjafjallajökull,Cogiati,1272159370,358122703
2010 eruptions of Eyjafjallajökull,Cogiati,1272159407,358122803
2010 eruptions of Eyjafjallajökull,Cogiati,1272159734,358123639
2010 eruptions of Eyjafjallajökull,Cogiati,1272159770,358123730
2010 eruptions of Eyjafjallajökull,Cogiati,1272159799,358123798
2010 eruptions of Eyjafjallajökull,Cogiati,1272161090,358126987
2010 eruptions of Eyjafjallajökull,Wknight94,1272161258,358127390
2010 eruptions of Eyjafjallajökull,71.178.165.210,1272163551,358132629
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272164574,358134684
2010 eruptions of Eyjafjallajökull,202.180.91.157,1272176679,358157714
2010 eruptions of Eyjafjallajökull,202.180.91.157,1272176792,358157947
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1272177301,358158857
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272184735,358170823
2010 eruptions of Eyjafjallajökull,Nasser z,1272184744,358170836
2010 eruptions of Eyjafjallajökull,Nasser z,1272184980,358171191
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272185501,358171938
2010 eruptions of Eyjafjallajökull,86.29.28.96,1272188087,358175738
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272188336,358176136
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272193414,358185795
2010 eruptions of Eyjafjallajökull,86.13.21.110,1272198573,358195862
2010 eruptions of Eyjafjallajökull,122.107.66.219,1272198591,358195903
2010 eruptions of Eyjafjallajökull,86.13.21.110,1272198623,358195979
2010 eruptions of Eyjafjallajökull,Aymatth2,1272198662,358196051
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272200204,358198979
2010 eruptions of Eyjafjallajökull,TobeBot,1272203005,358204797
2010 eruptions of Eyjafjallajökull,Cogiati,1272211386,358225201
2010 eruptions of Eyjafjallajökull,81.37.14.197,1272216409,358237464
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272217574,358240669
2010 eruptions of Eyjafjallajökull,99.238.174.161,1272218317,358242751
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272218718,358243892
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272226381,358265692
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272226808,358267058
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272226928,358267447
2010 eruptions of Eyjafjallajökull,217.42.155.94,1272226951,358267518
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272227422,358268879
2010 eruptions of Eyjafjallajökull,71.190.183.192,1272238776,358301528
2010 eruptions of Eyjafjallajökull,Little Mountain 5,1272240153,358305080
2010 eruptions of Eyjafjallajökull,96.244.128.223,1272242419,358311450
2010 eruptions of Eyjafjallajökull,WikiDao,1272242455,358311541
2010 eruptions of Eyjafjallajökull,SmackBot,1272251723,358334764
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272264355,358358273
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272265212,358359664
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272265650,358360395
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272266370,358361485
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272266903,358362349
2010 eruptions of Eyjafjallajökull,Cogiati,1272267026,358362558
2010 eruptions of Eyjafjallajökull,Cogiati,1272267353,358363115
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272267731,358363678
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272268140,358364354
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272272746,358372188
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272273395,358373180
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272274104,358374320
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272274642,358375215
2010 eruptions of Eyjafjallajökull,Mazca,1272275676,358376934
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272275901,358377328
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272276867,358378954
2010 eruptions of Eyjafjallajökull,84user,1272286191,358397404
2010 eruptions of Eyjafjallajökull,TXiKiBoT,1272289151,358404330
2010 eruptions of Eyjafjallajökull,Cogiati,1272291443,358410215
2010 eruptions of Eyjafjallajökull,62.49.118.114,1272300841,358438473
2010 eruptions of Eyjafjallajökull,62.49.118.114,1272301040,358439119
2010 eruptions of Eyjafjallajökull,188.222.39.143,1272309336,358469359
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272309868,358471637
2010 eruptions of Eyjafjallajökull,HJ Mitchell,1272312394,358480919
2010 eruptions of Eyjafjallajökull,199.185.88.130,1272313188,358483585
2010 eruptions of Eyjafjallajökull,Excirial,1272313222,358483696
2010 eruptions of Eyjafjallajökull,90.211.28.155,1272313910,358486087
2010 eruptions of Eyjafjallajökull,90.211.28.155,1272313947,358486217
2010 eruptions of Eyjafjallajökull,70.118.201.178,1272317721,358500410
2010 eruptions of Eyjafjallajökull,Anthony Appleyard,1272324640,358521867
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272345943,358583816
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272346969,358586318
2010 eruptions of Eyjafjallajökull,220.101.28.25,1272347948,358588513
2010 eruptions of Eyjafjallajökull,194.215.187.21,1272361684,358614874
2010 eruptions of Eyjafjallajökull,165.228.146.164,1272363139,358617580
2010 eruptions of Eyjafjallajökull,132.77.4.129,1272364572,358620399
2010 eruptions of Eyjafjallajökull,Cogiati,1272379862,358657981
2010 eruptions of Eyjafjallajökull,188.222.39.143,1272385418,358672900
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272385506,358673140
2010 eruptions of Eyjafjallajökull,Beeb144,1272389642,358685016
2010 eruptions of Eyjafjallajökull,TXiKiBoT,1272390874,358688511
2010 eruptions of Eyjafjallajökull,79.66.65.84,1272396515,358705075
2010 eruptions of Eyjafjallajökull,Hourick,1272396597,358705293
2010 eruptions of Eyjafjallajökull,86.12.248.143,1272465951,358855595
2010 eruptions of Eyjafjallajökull,86.12.248.143,1272466097,358855979
2010 eruptions of Eyjafjallajökull,131.109.80.8,1272468147,358861195
2010 eruptions of Eyjafjallajökull,Nasser z,1272468516,358862125
2010 eruptions of Eyjafjallajökull,213.105.220.99,1272469257,358864196
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272469468,358864752
2010 eruptions of Eyjafjallajökull,128.128.106.103,1272470556,358867794
2010 eruptions of Eyjafjallajökull,Tim!,1272472704,358873793
2010 eruptions of Eyjafjallajökull,144.132.244.54,1272492830,358935042
2010 eruptions of Eyjafjallajökull,144.132.244.54,1272492876,358935153
2010 eruptions of Eyjafjallajökull,144.132.244.54,1272492915,358935282
2010 eruptions of Eyjafjallajökull,Marcus Qwertyus,1272492925,358935308
2010 eruptions of Eyjafjallajökull,72.191.175.14,1272512282,358985661
2010 eruptions of Eyjafjallajökull,72.191.175.14,1272512387,358985880
2010 eruptions of Eyjafjallajökull,Nasser z,1272523417,359007703
2010 eruptions of Eyjafjallajökull,AnomieBOT,1272523919,359008580
2010 eruptions of Eyjafjallajökull,Cogiati,1272542148,359042204
2010 eruptions of Eyjafjallajökull,94.192.95.82,1272556803,359078826
2010 eruptions of Eyjafjallajökull,94.192.95.82,1272556877,359079055
2010 eruptions of Eyjafjallajökull,Lou1986,1272557778,359081769
2010 eruptions of Eyjafjallajökull,81.154.19.162,1272560054,359088645
2010 eruptions of Eyjafjallajökull,204.102.106.70,1272561768,359093798
2010 eruptions of Eyjafjallajökull,204.102.106.70,1272561883,359094147
2010 eruptions of Eyjafjallajökull,Marcus Qwertyus,1272562061,359094625
2010 eruptions of Eyjafjallajökull,204.102.106.70,1272562088,359094712
2010 eruptions of Eyjafjallajökull,Tetraedycal,1272562136,359094872
2010 eruptions of Eyjafjallajökull,86.148.176.240,1272564934,359103313
2010 eruptions of Eyjafjallajökull,99.228.144.191,1272587584,359166317
2010 eruptions of Eyjafjallajökull,Nasser z,1272595135,359185179
2010 eruptions of Eyjafjallajökull,Nasser z,1272597165,359189412
2010 eruptions of Eyjafjallajökull,64.56.32.114,1272646046,359282487
2010 eruptions of Eyjafjallajökull,64.56.32.114,1272646212,359282905
2010 eruptions of Eyjafjallajökull,ClueBot,1272646223,359282936
2010 eruptions of Eyjafjallajökull,Pol098,1272660762,359324033
2010 eruptions of Eyjafjallajökull,Welsh,1272688709,359386289
2010 eruptions of Eyjafjallajökull,58.152.141.58,1272711844,359422708
2010 eruptions of Eyjafjallajökull,Koszmonaut,1272739318,359487987
2010 eruptions of Eyjafjallajökull,24.119.47.83,1272755031,359531813
2010 eruptions of Eyjafjallajökull,N419BH,1272755079,359531919
2010 eruptions of Eyjafjallajökull,24.119.47.83,1272755109,359531992
2010 eruptions of Eyjafjallajökull,Favonian,1272755131,359532045
2010 eruptions of Eyjafjallajökull,Xqbot,1272758241,359539232
2010 eruptions of Eyjafjallajökull,ChrisUK,1272785167,359594715
2010 eruptions of Eyjafjallajökull,95.147.114.164,1272823867,359679103
2010 eruptions of Eyjafjallajökull,Dawnseeker2000,1272823979,359679433
2010 eruptions of Eyjafjallajökull,96.50.65.135,1272845317,359738294
2010 eruptions of Eyjafjallajökull,Woody,1272845736,359739363
2010 eruptions of Eyjafjallajökull,Nasser z,1272861799,359782325
2010 eruptions of Eyjafjallajökull,Nasser z,1272861913,359782611
2010 eruptions of Eyjafjallajökull,Nasser z,1272862070,359782958
2010 eruptions of Eyjafjallajökull,160.45.252.78,1272875089,359806088
2010 eruptions of Eyjafjallajökull,Nasser z,1272879131,359812780
2010 eruptions of Eyjafjallajökull,Nasser z,1272879178,359812859
2010 eruptions of Eyjafjallajökull,Nasser z,1272885076,359823987
2010 eruptions of Eyjafjallajökull,82.109.84.114,1272893165,359841614
2010 eruptions of Eyjafjallajökull,82.109.84.114,1272893293,359841981
